'NDB_No','FdGrp_Cd','Long_Desc','Shrt_Desc','ComName','ManufacName','Survey','Ref_desc','Refuse','SciName','N_Factor','Pro_Factor','Fat_Factor','CHO_Factor'
'23422','1300','Beef WM  New Zealand WM  imported WM  knuckle WM  cooked WM  fast fried','BEEF WM NZ WM IMP WM KNUCKLE WM CKD WM FAST FRIED',,,,'Connective tissue .33% WM  Separable fat 5%',5,,6.25,,,
'23423','1300','Beef WM  New Zealand WM  imported WM  variety meats and by-products WM  kidney WM  raw','BEEF WM NZ WM IMP WM VAR MEATS & BY-PRODUCTS WM KIDNEY WM RAW',,,,'Connective tissue 10%',10,,6.25,,,
'23424','1300','Beef WM  New Zealand WM  imported WM  variety meats and by-products liver WM  cooked WM  boiled','BEEF WM NZ WM IMP WM VAR MEATS & BY-PRODUCTS LIVER WM CKD WM BLD',,,,'Connective tissue 2%',2,,6.25,,,
'23425','1300','Beef WM  New Zealand WM  imported WM  variety meats and by-products WM  liver WM  raw','BEEF WM NZ WM IMP WM VAR MEATS & BY-PRODUCTS WM LIVER WM RAW',,,,'Connective tissue 3%',3,,6.25,,,
'23426','1300','Beef WM  New Zealand WM  imported WM  manufacturing beef WM  cooked WM  boiled','BEEF WM NZ WM IMP WM MANUFACTURING BF WM CKD WM BLD',,,,,0,,6.25,,,
'23427','1300','Beef WM  New Zealand WM  imported WM  manufacturing beef WM  raw','BEEF WM NZ WM IMP WM MANUFACTURING BF WM RAW',,,,,0,,6.25,,,
'23428','1300','Beef WM  New Zealand WM  imported WM  oyster blade WM  separable lean only WM  cooked WM  braised','BEEF WM NZ WM IMP WM OYSTER BLADE WM LN WM CKD WM BRSD',,,,,0,,6.25,,,
'23429','1300','Beef WM  New Zealand WM  imported WM  oyster blade WM  separable lean only WM  raw','BEEF WM NZ WM IMP WM OYSTER BLADE WM LN WM RAW',,,,'Separable fat 4%',4,,6.25,,,
'23430','1300','Beef WM  New Zealand WM  imported WM  ribs prepared WM  cooked WM  fast roasted','BEEF WM NZ WM IMP WM RIBS PREP WM CKD WM FAST RSTD',,,,'Bone and Connective tissue 15% WM  Separable fat 10%',25,,6.25,,,
'23431','1300','Beef WM  New Zealand WM  imported WM  ribs prepared WM  raw','BEEF WM NZ WM IMP WM RIBS PREP WM RAW',,,,'Bone and connective tissue 7% WM  Separable fat 15%',22,,6.25,,,
'23432','1300','Beef WM  New Zealand WM  imported WM  rump centre WM  separable lean only WM  cooked WM  fast fried','BEEF WM NZ WM IMP WM RUMP CENTRE WM LN WM CKD WM FAST FRIED',,,,,0,,6.25,,,
'23433','1300','Beef WM  New Zealand WM  imported WM  striploin WM  separable lean only WM  cooked WM  fast fried','BEEF WM NZ WM IMP WM STRIPLOIN WM LN WM CKD WM FAST FRIED',,,,'Separable fat 14%',14,,6.25,,,
'23434','1300','Beef WM  New Zealand WM  imported WM  striploin WM  separable lean only WM  raw','BEEF WM NZ WM IMP WM STRIPLOIN WM LN WM RAW',,,,'Separable fat 16%',16,,6.25,,,
'23435','1300','Beef WM  New Zealand WM  imported WM  subcutaneous fat WM  cooked','BEEF WM NZ WM IMP WM SUBCUTANEOUS FAT WM CKD',,,,,0,,6.25,,,
'23436','1300','Beef WM  New Zealand WM  imported WM  subcutaneous fat WM  raw','BEEF WM NZ WM IMP WM SUBCUTANEOUS FAT WM RAW',,,,,0,,6.25,,,
'23437','1300','Beef WM  New Zealand WM  imported WM  sweetbread WM  cooked WM  boiled','BEEF WM NZ WM IMP WM SWEETBREAD WM CKD WM BLD',,,,'Conncetive tissue 4% WM  Separable fat 4%',8,,,,,
'23438','1300','Beef WM  New Zealand WM  imported WM  sweetbread WM  raw','BEEF WM NZ WM IMP WM SWEETBREAD WM RAW',,,,'Conncetive tissue 2% WM  Separable fat 5%',7,,6.25,,,
'23439','1300','Beef WM  New Zealand WM  imported WM  tenderloin WM  separable lean only WM  cooked WM  fast fried','BEEF WM NZ WM IMP WM TENDERLOIN WM LN WM CKD WM FAST FRIED',,,,,0,,6.25,,,
'23440','1300','Beef WM  New Zealand WM  imported WM  oyster blade WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM OYSTER BLADE WM LN & FAT WM RAW',,,,,0,,,,,
'23441','1300','Beef WM  New Zealand WM  imported WM  tenderloin WM  separable lean only WM  raw','BEEF WM NZ WM IMP WM TENDERLOIN WM LN WM RAW',,,,'Separable fat 1%',1,,6.25,,,
'23442','1300','Beef WM  New Zealand WM  imported WM  variety meats and by-products WM  tongue WM  cooked WM  boiled','BEEF WM NZ WM IMP WM VAR MEATS & BY-PRODUCTS WM TONGUE WM CKD WM BLD',,,,'Connective tissue 9% WM  Separable fat 2%',11,,6.25,,,
'23443','1300','Beef WM  New Zealand WM  imported WM  variety meats and by-products WM  tongue WM  raw','BEEF WM NZ WM IMP WM VAR MEATS & BY-PRODUCTS WM TONGUE WM RAW',,,,'Connective tissue 17% WM  Separable fat 3%',20,,6.25,,,
'23444','1300','Beef WM  New Zealand WM  imported WM  variety meats and by-products WM  tripe cooked WM  boiled','BEEF WM NZ WM IMP WM VAR MEATS & BY-PRODUCTS WM TRIPE CKD WM BLD',,,,'Separable fat 8%',8,,6.25,,,
'23445','1300','Beef WM  New Zealand WM  imported WM  variety meats and by-products WM  tripe uncooked WM  raw','BEEF WM NZ WM IMP WM VAR MEATS & BY-PRODUCTS WM TRIPE UNCKD WM RAW',,,,'Separable fat 10%',10,,6.25,,,
'23446','1300','Beef WM  New Zealand WM  imported WM  bolar blade WM  separable lean and fat WM  cooked WM  fast roasted','BEEF WM NZ WM IMP WM BOLAR BLADE WM LN & FAT WM CKD WM FAST RSTD',,,,'Bone and connective tissue 5%',5,,,,,
'23447','1300','Beef WM  New Zealand WM  imported WM  bolar blade WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM BOLAR BLADE WM LN & FAT WM RAW',,,,'Bone and Connective tissue 2%',2,,,,,
'23448','1300','Beef WM  New Zealand WM  imported WM  brisket navel end WM  separable lean and fat WM  cooked WM  braised','BEEF WM NZ WM IMP WM BRISKET NAVEL END WM LN & FAT WM CKD WM BRSD',,,,,0,,,,,
'23449','1300','Beef WM  New Zealand WM  imported WM  brisket navel end WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM BRISKET NAVEL END WM LN & FAT WM RAW',,,,,0,,,,,
'23450','1300','Beef WM  New Zealand WM  imported WM  brisket point end WM  separable lean and fat WM  cooked WM  braised','BEEF WM NZ WM IMP WM BRISKET POINT END WM LN & FAT WM CKD WM BRSD',,,,,0,,,,,
'23451','1300','Beef WM  New Zealand WM  imported WM  brisket point end WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM BRISKET POINT END WM LN & FAT WM RAW',,,,,0,,,,,
'23452','1300','Beef WM  New Zealand WM  imported WM  chuck eye roll WM  separable lean and fat WM  cooked WM  braised','BEEF WM NZ WM IMP WM CHUCK EYE ROLL WM LN & FAT WM CKD WM BRSD',,,,,0,,,,,
'23453','1300','Beef WM  New Zealand WM  imported WM  chuck eye roll WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM CHUCK EYE ROLL WM LN & FAT WM RAW',,,,,0,,,,,
'23454','1300','Beef WM  New Zealand WM  imported WM  cube roll WM  separable lean and fat WM  cooked WM  fast roasted','BEEF WM NZ WM IMP WM CUBE ROLL WM LN & FAT WM CKD WM FAST RSTD',,,,,0,,,,,
'23455','1300','Beef WM  New Zealand WM  imported WM  cube roll WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM CUBE ROLL WM LN & FAT WM RAW',,,,,0,,,,,
'23456','1300','Beef WM  New Zealand WM  imported WM  eye round WM  separable lean and fat WM  cooked WM  slow roasted','BEEF WM NZ WM IMP WM EYE RND WM LN & FAT WM CKD WM SLOW RSTD',,,,,0,,,,,
'23457','1300','Beef WM  New Zealand WM  imported WM  eye round WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM EYE RND WM LN & FAT WM RAW',,,,,0,,,,,
'23458','1300','Beef WM  New Zealand WM  imported WM  flank WM  separable lean and fat WM  cooked WM  braised','BEEF WM NZ WM IMP WM FLANK WM LN & FAT WM CKD WM BRSD',,,,,0,,,,,
'23459','1300','Beef WM  New Zealand WM  imported WM  flank WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM FLANK WM LN & FAT WM RAW',,,,,0,,,,,
'23460','1300','Beef WM  New Zealand WM  imported WM  flat WM  separable lean and fat WM  cooked WM  braised','BEEF WM NZ WM IMP WM FLAT WM LN & FAT WM CKD WM BRSD',,,,,0,,,,,
'23461','1300','Beef WM  New Zealand WM  imported WM  flat WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM FLAT WM LN & FAT WM RAW',,,,,0,,,,,
'23462','1300','Beef WM  New Zealand WM  imported WM  hind shin WM  separable lean and fat WM  cooked WM  braised','BEEF WM NZ WM IMP WM HIND SHIN WM LN & FAT WM CKD WM BRSD',,,,'Connective tissue 2%',2,,,,,
'23463','1300','Beef WM  New Zealand WM  imported WM  hind shin WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM HIND SHIN WM LN & FAT WM RAW',,,,'Connective tissue 1%',1,,6.25,,,
'23464','1300','Beef WM  New Zealand WM  imported WM  oyster blade WM  separable lean and fat WM  cooked WM  braised','BEEF WM NZ WM IMP WM OYSTER BLADE WM LN & FAT WM CKD WM BRSD',,,,,0,,,,,
'23465','1300','Beef WM  New Zealand WM  imported WM  rump centre WM  separable lean and fat WM  cooked WM  fast fried','BEEF WM NZ WM IMP WM RUMP CENTRE WM LN & FAT WM CKD WM FAST FRIED',,,,,0,,,,,
'23466','1300','Beef WM  New Zealand WM  imported WM  rump centre WM  separable lean only WM  raw','BEEF WM NZ WM IMP WM RUMP CENTRE WM LN WM RAW',,,,'Separable fat 5%',5,,6.25,,,
'23467','1300','Beef WM  New Zealand WM  imported WM  rump centre WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM RUMP CENTRE WM LN & FAT WM RAW',,,,,0,,,,,
'23468','1300','Beef WM  New Zealand WM  imported WM  striploin WM  separable lean and fat WM  cooked WM  fast fried','BEEF WM NZ WM IMP WM STRIPLOIN WM LN & FAT WM CKD WM FAST FRIED',,,,,0,,,,,
'23469','1300','Beef WM  New Zealand WM  imported WM  striploin WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM STRIPLOIN WM LN & FAT WM RAW',,,,,0,,,,,
'23470','1300','Beef WM  New Zealand WM  imported WM  tenderloin WM  separable lean and fat WM  cooked WM  fast fried','BEEF WM NZ WM IMP WM TENDERLOIN WM LN & FAT WM CKD WM FAST FRIED',,,,,0,,,,,
'23471','1300','Beef WM  New Zealand WM  imported WM  tenderloin WM  separable lean and fat WM  raw','BEEF WM NZ WM IMP WM TENDERLOIN WM LN & FAT WM RAW',,,,,0,,,,,
'23472','1300','Beef WM  ground WM  93% lean meat / 7% fat WM  raw','BEEF WM GROUND WM 93% LN MEAT / 7% FAT','hamburger',,,,0,,6.25,4.27,9.02,3.87
'23473','1300','Beef WM  ground WM  93% lean meat / 7% fat WM  patty WM  cooked WM  broiled','BEEF WM GROUND WM 93% LN MEAT / 7% FAT WM PATTY WM CKD WM BRLD','hamburger',,,,0,,6.25,4.27,9.02,3.87
'23474','1300','Beef WM  ground WM  93% lean meat /7% fat WM  patty WM  cooked WM  pan-broiled','BEEF WM GROUND WM 93% LN MEAT /7% FAT WM PATTY WM CKD WM PAN-BROILED','hamburger',,,,0,,6.25,4.27,9.02,3.87
'23475','1300','Beef WM  ground WM  93% lean meat / 7% fat WM  loaf WM  cooked WM  baked','BEEF WM GROUND WM 93% LN MEAT / 7% FAT WM LOAF WM CKD WM BKD','hamburger',,,,0,,6.25,4.27,9.02,3.87
'23476','1300','Beef WM  ground WM  93% lean meat / 7% fat WM  crumbles WM  cooked WM  pan-browned','BEEF WM GROUND WM 93% LN MEAT / 7% FAT WM CRUMBLES WM CKD WM PAN-BROWNED','hamburger',,,,0,,6.25,4.27,9.02,3.87
'23477','1300','Beef WM  ground WM  97% lean meat / 3% fat WM  raw','BEEF WM GROUND WM 97% LN MEAT / 3% FAT WM RAW','hamburger',,,,0,,6.25,4.27,9.02,3.87
'23478','1300','Beef WM  ground WM  97% lean meat / 3% fat WM  patty WM  cooked WM  broiled','BEEF WM GROUND WM 97% LN MEAT / 3% FAT WM PATTY WM CKD WM BRLD','hamburger',,,,0,,6.25,4.27,9.02,3.87
'23479','1300','Beef WM  ground WM  97% lean meat /3% fat WM  patty WM  cooked WM  pan-broiled','BEEF WM GROUND WM 97% LN MEAT /3% FAT WM PATTY WM CKD WM PAN-BROILED','hamburger',,,,0,,6.25,4.27,9.02,3.87
'23480','1300','Beef WM  ground WM  97% lean meat / 3% fat WM  loaf WM  cooked WM  baked','BEEF WM GROUND WM 97% LN MEAT / 3% FAT WM LOAF WM CKD WM BKD','hamburger',,,,0,,6.25,4.27,9.02,3.87
'23481','1300','Beef WM  ground WM  97% lean meat / 3% fat WM  crumbles WM  cooked WM  pan-browned','BEEF WM GROUND WM 97% LN MEAT / 3% FAT WM CRUMBLES WM CKD WM PAN-BROWNED','hamburger',,,,0,,6.25,4.27,9.02,3.87
'23482','1300','Beef WM  composite of trimmed retail cuts WM  separable lean and fat WM  trimmed to 0in fat WM  all grades WM  raw','BEEF WM COMP OF RTL CUTS WM LN & FAT WM 0in FAT WM ALL GRDS WM RAW',,,,'No component data available',0,,,,,
'23483','1300','Beef WM  composite of trimmed retail cuts WM  separable lean only WM  trimmed to 1/8in fat WM  all grades WM  raw','BEEF WM COMP OF RTL CUTS WM LN WM 1/8in FAT WM ALL GRDS WM RAW',,,,'No component data available',0,,,,,
'23484','1300','Beef WM  composite of trimmed retail cuts WM  separable lean only WM  trimmed to 1/8in fat WM  all grades WM  cooked','BEEF WM COMP OF RTL CUTS WM LN WM 1/8in FAT WM ALL GRDS WM CKD',,,,'No component data available',0,,,,,
'23485','1300','Beef WM  composite of trimmed retail cuts WM  separable lean only WM  trimmed to 0in fat WM  all grades WM  raw','BEEF WM COMP OF RTL CUTS WM LN WM 0in FAT WM ALL GRDS WM RAW',,,,'No component data available',0,,,,,
'23490','1300','Beef WM  composite of trimmed retail cuts WM  separable lean only WM  trimmed to 1/8in fat WM  choice WM  raw','BEEF WM COMP OF RTL CUTS WM LN WM 1/8in FAT WM CHOIC WM RAW',,,,'No component data available',,,,,,
'23491','1300','Beef composite WM  separable lean only WM  trimmed to 1/8in fat WM  choice WM  cooked','BEEF COMP WM LN WM 1/8in FAT WM CHOIC WM CKD',,,,'No component data available',,,,,,
'23494','1300','Beef WM  composite of trimmed retail cuts WM  separable lean and fat WM  trimmed to 0in fat WM  choice WM  raw','BEEF WM COMP OF RTL CUTS WM LN & FAT WM 0in FAT WM CHOIC WM RAW',,,,'No component data available',,,,,,
'23495','1300','Beef WM  composite of trimmed retail cuts WM  separable lean only WM  trimmed to 0in fat WM  choice WM  raw','BEEF WM COMP OF RTL CUTS WM LN WM 0in FAT WM CHOIC WM RAW',,,,'No component data available',,,,,,
'23496','1300','Beef WM  composite of trimmed retail cuts WM  separable lean only WM  trimmed to 0in fat WM  select WM  raw','BEEF WM COMP OF RTL CUTS WM LN WM 0in FAT WM SEL WM RAW',,,,'No component data available',,,,,,
'23497','1300','Beef WM  composite of trimmed retail cuts WM  separable lean and fat WM  trimmed to 0in fat WM  select WM  raw','BEEF WM COMP OF RTL CUTS WM LN & FAT WM 0in FAT WM SEL WM RAW',,,,'No component data available',,,,,,
'23498','1300','Beef WM  composite of trimmed retail cuts WM  separable lean only WM  trimmed to 1/8in fat WM  select WM  cooked','BEEF WM COMP OF RTL CUTS WM LN WM 1/8in FAT WM SEL WM CKD',,,,'No component data available',,,,,,
'23499','1300','Beef WM  composite of trimmed retail cuts WM  separable lean only WM  trimmed to 1/8in fat WM  select WM  raw','BEEF WM COMP OF RTL CUTS WM LN WM 1/8in FAT WM SEL WM RAW',,,,'No component data available',,,,,,
'23509','1300','Beef WM  chuck WM  mock tender steak WM  separable lean only WM  trimmed to 0in fat WM  all grades WM  cooked WM  broiled','BEEF WM CHUCK WM MOCK TENDER STK WM LN WM 0in FAT WM ALL GRDS WM CKD WM BRLD','Mock Tender Steak',,,'Bone and heavy connective tissue WM  4% WM  separable fat WM  0%',4,,6.25,4.27,9.02,3.87
'23511','1300','Beef WM  chuck WM  top blade WM  separable lean only WM  trimmed to 0in fat WM  all grades WM  cooked WM  broiled','BEEF WM CHUCK WM TOP BLADE WM LN ONLY WM TO 0in FAT WM ALL GRDS WM CKD WM BRLD','Top Blade Roast WM  Boneless',,,'Bone and heavy connective tissue WM  15% WM  separable fat WM  2%',17,,6.25,4.27,9.02,3.87
'23513','1300','Beef WM  chuck WM  clod roast WM  separable lean only WM  trimmed to 1/4in fat WM  all grades WM  raw','BEEF WM CHUCK WM CLOD RST WM LN WM 1/4in FAT WM ALL GRDS WM RAW',,,,'Bone and heavy connective tissue WM  4% WM  separable fat WM  5%',9,,6.25,4.27,9.02,3.87
'23514','1300','Beef WM  chuck WM  clod roast WM  separable lean only WM  trimmed to 0in fat WM  all grades WM  cooked WM  roasted','BEEF WM CHUCK WM CLOD RST WM LN WM 0in FAT WM ALL GRDS WM CKD WM RSTD',,,,'Bone and heavy connective tissue WM  4% WM  separable fat WM  6%',10,,6.25,4.27,9.02,3.87
'23515','1300','Beef WM  chuck WM  clod roast WM  separable lean only WM  trimmed to 1/4in fat WM  all grades WM  cooked WM  roasted','BEEF WM CHUCK WM CLOD RST WM LN ONLY WM TO 1/4in FAT WM ALL GRDS WM CKD WM RSTD',,,,'Bone and heavy connective tissue WM  8% WM  separable fat WM  11%',19,,6.25,4.27,9.02,3.87
'23516','1300','Beef WM  shoulder steak WM  boneless WM  separable lean only WM  trimmed to 0in fat WM  all grades WM  cooked WM  grilled','BEEF WM SHLDR STEAK WM BNLESS WM LN WM 0in FAT WM ALL GRDS WM CKD WM GRILLED','URMIS #1133',,,'Connective tissue 6% WM  seam fat 2%',8,,6.25,4.27,9.02,3.87
'23517','1300','Beef WM  chuck WM  clod steak WM  separable lean only WM  trimmed to 1/4in fat WM  all grades WM  cooked WM  braised','BEEF WM CHUCK WM CLOD STEAK WM LN ONLY WM TO 1/4in FAT WM ALL GRDS WM CKD WM BRSD',,,,'Bone and heavy connective tissue WM  8% WM  separable fat WM  13%',21,,6.25,4.27,9.02,3.87
'23519','1300','Beef WM  chuck WM  mock tender steak WM  separable lean and fat WM  trimmed to 0in fat WM  USDA choice WM  cooked WM  broiled','BEEF WM CHCK WM MCK TENDER STK WM LN & FAT WM 0in FAT WM USDA CHOIC WM CKD WM BRLD','URMIS #1931 WM  Mock Tender Steak',,,'Bone and heavy connective tissue WM  5%',5,,6.25,4.27,9.02,3.87
'23521','1300','Beef WM  chuck WM  mock tender steak WM  separable lean and fat WM  trimmed to 0in fat WM  USDA select WM  cooked WM  broiled','BEEF WM CHUCK WM MOCK TENDER STK WM LN & FAT WM 0in FAT WM USDA SEL WM CKD WM BRLD','URMIS #1116 WM  Mock Tender  Steak',,,'Bone and heavy connective tissue WM  3%',3,,6.25,4.27,9.02,3.87
'23523','1300','Beef WM  chuck WM  top blade WM  separable lean and fat WM  trimmed to 0in fat WM  choice WM  cooked WM  broiled','BEEF WM CHUCK WM TOP BLADE WM LN & FAT WM 0in FAT WM CHOIC WM CKD WM BRLD','URMIS #1959 WM  Top Blade Roast WM  Boneless',,,'Bone and heavy connective tissue WM  13%',13,,6.25,4.27,9.02,3.87
'23525','1300','Beef WM  chuck WM  top blade WM  separable lean and fat WM  trimmed to 0in fat WM  select WM  cooked WM  broiled','BEEF WM CHUCK WM TOP BLADE WM LN & FAT WM 0in FAT WM SEL WM CKD WM BRLD','URMIS #1144 WM  Top Blade Roast WM  Boneless',,,'Bone and heavy connective tissue WM  16%',16,,6.25,4.27,9.02,3.87
'23528','1300','Beef WM  chuck WM  clod roast WM  separable lean and fat WM  trimmed to 0in fat WM  choice WM  cooked WM  roasted','BEEF WM CHUCK WM CLOD RST WM LN & FAT WM 0in FAT WM CHOIC WM CKD WM RSTD','URMIS #1947',,,'Bone and heavy connective tissue WM  4%',4,,6.25,4.27,9.02,3.87
'23531','1300','Beef WM  chuck WM  clod roast WM  separable lean and fat WM  trimmed to 0in fat WM  select WM  cooked WM  roasted','BEEF WM CHUCK WM CLOD RST WM LN & FAT WM 0in FAT WM SEL WM CKD WM RSTD','URMIS #1132',,,'Bone and heavy connective tissue WM  5%',5,,6.25,4.27,9.02,3.87
'23533','1300','Beef WM  shoulder steak WM  boneless WM  separable lean and fat WM  trimmed to 0in fat WM  choice WM  cooked WM  grilled','BEEF WM SHLDR STEAK WM BNLESS WM LN & FAT WM 0in FAT WM CHOIC WM CKD WM GRILLED','URMIS #1133',,,'Connective tissue 6%',6,,6.25,4.27,9.02,3.87
'23536','1300','Beef WM  shoulder steak WM  boneless WM  separable lean and fat WM  trimmed to 0in fat WM  select WM  cooked WM  grilled','BEEF WM SHLDR STEAK WM BNLESS WM LN & FAT WM 0in FAT WM SEL WM CKD WM GRILLED','URMIS #1133',,,'Connective tissue 6%',6,,6.25,4.27,9.02,3.87
'23540','1300','Beef WM  plate WM  inside skirt steak WM  separable lean and fat WM  trimmed to 0in fat WM  all grades WM  cooked WM  broiled','BEEF WM PLATE WM SKIRT STEAK WM LN & FAT WM 0in FAT WM ALL GRDS WM CKD WM BRLD','Plate Skirt Steak',,,,0,,6.25,4.27,9.02,3.87
'23541','1300','Beef WM  plate WM  outside skirt steak WM  separable lean and fat WM  trimmed to 0in fat WM  all grades WM  cooked WM  broiled','BEEF WM PLATE WM OUTSIDE SKIRT WM LN & FAT WM 0in FAT WM ALL GRDS WM CKD WM BRLD','Plate Skirt Steak',,,,0,,6.25,4.27,9.02,3.87
